"죄종별","시점","발생건수[건]","검거건수[건]","발생건수 대비 검거건수[%]","검거인원[명]","남자검거인원[명]","여자검거인원[명]","불상검거인원[명]","법인체[개]",
"배임수재","2019 년","127","121","95.3","423","362","59","2","1",
"배임수재","2020 년","111","98","88.3","362","288","55","19","1",
"배임수재","2021 년","243","234","96.3","190","169","19","2","-",
"배임수재","2022 년","89","67","75.3","181","162","10","9","-",
"배임증재","2011 년","48","48","100","292","272","19","1","-",
"배임증재","2012 년","37","32","86.5","152","128","20","4","-",
"배임증재","2013 년","195","189","96.9","194","178","16","","4",
"배임증재","2014 년","60","55","91.7","497","455","41","1","5",
"배임증재","2015 년","33","33","100","278","250","25","3","",
"배임증재","2016 년","36","31","86.1","236","218","14","4","1",
"배임증재","2017 년","38","33","86.8","409","366","25","18","1",
"배임증재","2018 년","28","27","96.4","231","209","21","1","-",
"배임증재","2019 년","38","34","89.5","158","141","17","-","1",
"배임증재","2020 년","21","19","90.5","213","167","39","7","1",
"배임증재","2021 년","129","126","97.7","110","97","13","-","1",
"배임증재","2022 년","16","13","81.2","61","52","9","-","-",
"특경법(배임)","2011 년","411","343","83.5","1174","1009","121","44","8",
"특경법(배임)","2012 년","392","312","79.6","1113","831","102","180","7",
"특경법(배임)","2013 년","387","324","83.7","1167","986","138","43","7",
"특경법(배임)","2014 년","394","347","88.1","1104","930","131","43","13",
"특경법(배임)","2015 년","349","311","89.1","1201","979","124","98","6",
"특경법(배임)","2016 년","367","310","84.5","957","782","141","34","12",
"특경법(배임)","2017 년","362","308","85.1","1087","961","114","12","4",
"특경법(배임)","2018 년","813","749","92.1","1282","1029","170","83","11",
"특경법(배임)","2019 년","430","354","82.3","1214","983","183","48","1",
"특경법(배임)","2020 년","501","424","84.6","1420","1203","178","39","4",
"특경법(배임)","2021 년","459","386","84.1","1117","936","151","30","12",
"특경법(배임)","2022 년","589","430","73","1215","992","162","61","7",
"특경법(수재등)","2013 년","20","16","80","34","31","","3","",
"특경법(수재등)","2014 년","14","14","100","33","31","2","","",
"특경법(수재등)","2015 년","14","14","100","31","30","1","","",
"특경법(수재등)","2016 년","14","13","92.9","26","23","3","-","-",
"특경법(수재등)","2017 년","20","19","95","78","72","6","-","-",
"특경법(수재등)","2018 년","19","14","73.7","69","58","7","4","-",
"특경법(수재등)","2019 년","13","11","84.6","39","35","4","-","-",
"특경법(수재등)","2020 년","16","16","100","40","31","8","1","-",
"특경법(수재등)","2021 년","14","13","92.9","28","25","2","1","-",
"특경법(수재등)","2022 년","15","14","93.3","21","21","-","-","-",
"특경법(증재등)","2013 년","1","1","100","5","5","","","",
"특경법(증재등)","2014 년","4","3","75","6","6","","","",
"특경법(증재등)","2015 년","2","2","100","5","4","1","","",
"특경법(증재등)","2016 년","2","2","100","11","9","2","-","-",
"특경법(증재등)","2017 년","1","1","100","2","1","1","-","-",
"특경법(증재등)","2018 년","1","1","100","9","9","-","-","-",
"특경법(증재등)","2019 년","3","2","66.7","10","10","-","-","-",
"특경법(증재등)","2020 년","4","3","75","8","6","1","1","-",
"특경법(증재등)","2021 년","2","2","100","4","4","-","-","-",
"특경법(증재등)","2022 년","2","2","100","6","6","-","-","-",
"특경법(알선수재)","2013 년","24","18","75","60","49","9","2","",
"특경법(알선수재)","2014 년","15","12","80","47","37","6","4","",
"특경법(알선수재)","2015 년","32","25","78.1","64","54","5","5","",
"특경법(알선수재)","2016 년","18","16","88.9","36","34","2","-","-",
"특경법(알선수재)","2017 년","17","14","82.4","33","31","-","2","-",
"특경법(알선수재)","2018 년","25","18","72","39","32","7","-","2",
"특경법(알선수재)","2019 년","20","19","95","52","45","7","-","-",
"특경법(알선수재)","2020 년","26","15","57.7","43","42","1","-","-",
"특경법(알선수재)","2021 년","24","23","95.8","34","31","3","-","-",
"특경법(알선수재)","2022 년","25","17","68","35","31","2","2","1",
"성풍속범죄","2011 년","13381","12305","92","15495","13041","2168","286","52",
"성풍속범죄","2012 년","14935","13426","89.9","17359","14346","2627","386","63",
"성풍속범죄","2013 년","19385","17341","89.5","19969","16937","2488","544","127",
"성풍속범죄","2014 년","16683","15026","90.1","15001","12134","2311","556","36",
"성풍속범죄","2015 년","16219","14522","89.5","13072","11191","972","909","23",
"성풍속범죄","2016 년","12719","11416","89.8","12094","10864","507","723","10",
"성풍속범죄","2017 년","13812","12553","90.9","13005","11624","558","823","12",
"성풍속범죄","2018 년","14158","12505","88.3","14137","12282","627","1228","73",
"성풍속범죄","2019 년","13145","11452","87.1","13790","12116","606","1068","39",
"성풍속범죄","2020 년","14497","12625","87.1","15064","13143","664","1257","17",
"성풍속범죄","2021 년","16969","13988","82.4","15913","13953","764","1196","9",
"성풍속범죄","2022 년","22650","18127","80","22062","18593","986","2483","8",
"간통","2011 년","1671","1473","88.2","3403","1617","1630","156","-",
"간통","2012 년","1793","1577","88","3714","1780","1789","145","-",
"간통","2013 년","1554","1358","87.4","3337","1576","1629","132","",
"간통","2014 년","1826","1582","86.6","3863","1839","1880","144","",
"간통","2015 년","540","434","80.4","1190","554","566","70","",
"간통","2016 년","2","-","-","2","1","1","-","-",
"간통","2017 년","-","-","-","-","-","-","-","-",
"간통","2018 년","1","-","-","2","1","1","-","-",
"간통","2019 년","2","1","50","3","-","2","1","-",
"간통","2020 년","-","-","-","-","-","-","-","-",
"간통","2021 년","-","-","-","-","-","-","-","-",
"간통","2022 년","-","-","-","-","-","-","-","-",
"혼인빙자간음","2011 년","6","4","66.7","4","4","-","-","-",
"혼인빙자간음","2012 년","9","11","122.2","11","10","1","-","-",
"혼인빙자간음","2013 년","2","3","150","4","4","","","",
"혼인빙자간음","2015 년","","","","2","2","","","",
"혼인빙자간음","2016 년","-","1","-","5","3","2","-","-",
"혼인빙자간음","2017 년","-","1","-","-","-","-","-","-",
"혼인빙자간음","2018 년","-","1","-","1","1","-","-","-",
"혼인빙자간음","2019 년","-","1","-","-","-","-","-","-",
"혼인빙자간음","2020 년","-","-","-","-","-","-","-","-",
"혼인빙자간음","2021 년","-","-","-","-","-","-","-","-",
"혼인빙자간음","2022 년","-","-","-","-","-","-","-","-",
"혼인빙자간음(위계간음)","2011 년","1","1","100","1","1","-","-","-",
"혼인빙자간음(위계간음)","2012 년","2","1","50","-","-","-","-","-",
"혼인빙자간음(위계간음)","2013 년","1","1","100","3","3","","","",
"혼인빙자간음(위계간음)","2015 년","1","1","100","1","1","","","",
"혼인빙자간음(위계간음)","2016 년","1","1","100","-","-","-","-","-",
"혼인빙자간음(위계간음)","2017 년","-","-","-","-","-","-","-","-",
"혼인빙자간음(위계간음)","2018 년","-","-","-","-","-","-","-","-",
"혼인빙자간음(위계간음)","2019 년","-","-","-","-","-","-","-","-",
"혼인빙자간음(위계간음)","2020 년","1","1","100","1","1","-","-","-",
"혼인빙자간음(위계간음)","2021 년","-","-","-","-","-","-","-","-",
"혼인빙자간음(위계간음)","2022 년","1","1","100","1","1","-","-","-",
"공연음란","2011 년","821","706","86","739","694","14","31","-",
"공연음란","2012 년","1283","1056","82.3","1111","1051","13","47","-",
"공연음란","2013 년","1472","1144","77.7","1202","1137","11","54","",
"공연음란","2014 년","1842","1425","77.4","1470","1381","12","77","",
"공연음란","2015 년","2112","1658","78.5","1700","1609","15","76","",
"공연음란","2016 년","2466","1948","79","2040","1927","42","71","-",
"공연음란","2017 년","2989","2479","82.9","2597","2437","47","113","-",
"공연음란","2018 년","2612","2017","77.2","2210","2047","35","128","-",
"공연음란","2019 년","2960","2304","77.8","2579","2319","57","203","-",
"공연음란","2020 년","2606","2064","79.2","2271","2079","43","149","-",
"공연음란","2021 년","2518","2034","80.8","2069","1988","37","44","-",
"공연음란","2022 년","2343","1912","81.6","1943","1859","58","26","-",
"음행매개","2011 년","-","-","-","-","-","-","-","-",
"음행매개","2012 년","-","-","-","-","-","-","-","-",
"음행매개","2016 년","-","-","-","-","-","-","-","-",
"음행매개","2017 년","-","-","-","-","-","-","-","-",
"음행매개","2018 년","-","-","-","-","-","-","-","-",
"음행매개","2019 년","-","-","-","-","-","-","-","-",
"음행매개","2020 년","-","-","-","-","-","-","-","-",
"음행매개","2021 년","7","6","85.7","9","5","4","-","-",
"음행매개","2022 년","1","1","100","1","1","-","-","-",
"음화등반포(판매,임대,전시,제조)","2011 년","59","57","96.6","82","63","19","-","-",
"음화등반포(판매,임대,전시,제조)","2012 년","166","164","98.8","181","149","32","-","-",
"음화등반포(판매,임대,전시,제조)","2013 년","60","60","100","61","52","9","","",
"음화등반포(판매,임대,전시,제조)","2014 년","7","8","114.3","8","6","1","1","",
"음화등반포(판매,임대,전시,제조)","2015 년","7","6","85.7","8","5","1","2","",
"음화등반포(판매,임대,전시,제조)","2016 년","22","19","86.4","26","5","20","1","1",
"음화등반포(판매,임대,전시,제조)","2017 년","29","14","48.3","45","15","8","22","-",
"음화등반포(판매,임대,전시,제조)","2018 년","13","10","76.9","19","12","2","5","-",
"음화등반포(판매,임대,전시,제조)","2019 년","12","9","75","12","9","-","3","-",
"음화등반포(판매,임대,전시,제조)","2020 년","19","16","84.2","8","7","-","1","1",
"음화등반포(판매,임대,전시,제조)","2021 년","10","6","60","10","9","-","1","-",
"음화등반포(판매,임대,전시,제조)","2022 년","15","10","66.7","12","8","3","1","1",
"정보통신망이용촉진및정보보호등에관한법률(음란물유포)","2011 년","8190","7758","94.7","8690","8341","317","32","51",
"정보통신망이용촉진및정보보호등에관한법률(음란물유포)","2012 년","5708","5176","90.7","6341","5952","288","101","44",
"정보통신망이용촉진및정보보호등에관한법률(음란물유포)","2013 년","6525","5802","88.9","7215","6772","303","140","80",
"정보통신망이용촉진및정보보호등에관한법률(음란물유포)","2014 년","3717","3095","83.3","3981","3614","142","225","24",
"정보통신망이용촉진및정보보호등에관한법률(음란물유포)","2015 년","3419","2598","76","3635","2898","106","631","19",
"정보통신망이용촉진및정보보호등에관한법률(음란물유포)","2016 년","2412","2059","85.4","2530","1931","127","472","4",
"정보통신망이용촉진및정보보호등에관한법률(음란물유포)","2017 년","1986","1684","84.8","2285","1677","174","434","12",
"정보통신망이용촉진및정보보호등에관한법률(음란물유포)","2018 년","2463","2056","83.5","2940","2167","194","579","73",
"정보통신망이용촉진및정보보호등에관한법률(음란물유포)","2019 년","1482","1163","78.5","2044","1575","121","348","38",
"정보통신망이용촉진및정보보호등에관한법률(음란물유포)","2020 년","1409","982","69.7","1408","902","85","421","13",
"정보통신망이용촉진및정보보호등에관한법률(음란물유포)","2021 년","793","501","63.2","763","513","57","193","7",
"정보통신망이용촉진및정보보호등에관한법률(음란물유포)","2022 년","598","365","61","596","381","46","169","6",
"성폭력범죄의처벌등에관한특례법(카메라등이용촬영,반포등)","2011 년","1535","1344","87.6","1354","1322","24","8","1",
"성폭력범죄의처벌등에관한특례법(카메라등이용촬영,반포등)","2012 년","2412","2054","85.2","1838","1786","36","16","-",
"성폭력범죄의처벌등에관한특례법(카메라등이용촬영,반포등)","2013 년","4841","4405","91","2858","2773","62","23","6",
"성폭력범죄의처벌등에관한특례법(카메라등이용촬영,반포등)","2014 년","6635","6379","96.1","2924","2854","50","20","1",
"성폭력범죄의처벌등에관한특례법(카메라등이용촬영,반포등)","2015 년","7615","7430","97.6","3959","3832","92","35","",
"성폭력범죄의처벌등에관한특례법(카메라등이용촬영,반포등)","2016 년","5170","4891","94.6","4491","4340","117","34","-",
"성폭력범죄의처벌등에관한특례법(카메라등이용촬영,반포등)","2017 년","6465","6220","96.2","5437","5174","166","97","-",
"성폭력범죄의처벌등에관한특례법(카메라등이용촬영,반포등)","2018 년","5925","5613","94.7","5495","5108","188","199","-",
"성폭력범죄의처벌등에관한특례법(카메라등이용촬영,반포등)","2019 년","5764","5442","94.4","5558","5108","278","172","-",
"성폭력범죄의처벌등에관한특례법(카메라등이용촬영,반포등)","2020 년","4881","4617","94.6","4991","4519","293","179","-",
"성폭력범죄의처벌등에관한특례법(카메라등이용촬영,반포등)","2021 년","5541","4916","88.7","5051","4607","261","183","-",
"성폭력범죄의처벌등에관한특례법(카메라등이용촬영,반포등)","2022 년","5876","5077","86.4","5637","5107","230","300","1",
"성폭력범죄의처벌등에관한특례법(통신매체이용음란)","2011 년","910","780","85.7","929","834","39","56","-",
"성폭력범죄의처벌등에관한특례법(통신매체이용음란)","2012 년","914","763","83.5","899","802","31","66","-",
"성폭력범죄의처벌등에관한특례법(통신매체이용음란)","2013 년","1411","1281","90.8","974","867","36","71","",
"성폭력범죄의처벌등에관한특례법(통신매체이용음란)","2014 년","1250","1185","94.8","1087","1013","24","50","",
"성폭력범죄의처벌등에관한특례법(통신매체이용음란)","2015 년","1130","1065","94.2","1065","979","38","48","",
"성폭력범죄의처벌등에관한특례법(통신매체이용음란)","2016 년","1109","1041","93.9","1163","1062","58","43","-",
"성폭력범죄의처벌등에관한특례법(통신매체이용음란)","2017 년","1249","1142","91.4","1324","1186","73","65","-",
"성폭력범죄의처벌등에관한특례법(통신매체이용음란)","2018 년","1365","1218","89.2","1581","1330","87","164","-",
"성폭력범죄의처벌등에관한특례법(통신매체이용음란)","2019 년","1437","1224","85.2","1590","1323","81","186","-",
"성폭력범죄의처벌등에관한특례법(통신매체이용음란)","2020 년","2047","1701","83.1","2296","1861","131","304","-",
"성폭력범죄의처벌등에관한특례법(통신매체이용음란)","2021 년","5067","3956","78.1","4987","4144","298","545","-",
"성폭력범죄의처벌등에관한특례법(통신매체이용음란)","2022 년","10563","8214","77.8","10689","8503","526","1660","-",
"성폭력범죄의처벌등에관한특례법(성적목적다중이용장소침입)","2013 년","209","170","81.3","163","163","","","",
"성폭력범죄의처벌등에관한특례법(성적목적다중이용장소침입)","2014 년","463","441","95.2","372","368","1","3","",
"성폭력범죄의처벌등에관한특례법(성적목적다중이용장소침입)","2015 년","535","507","94.8","472","463","3","6","",
"성폭력범죄의처벌등에관한특례법(성적목적다중이용장소침입)","2016 년","470","442","94","441","436","1","4","-",
"성폭력범죄의처벌등에관한특례법(성적목적다중이용장소침입)","2017 년","414","395","95.4","403","392","4","7","-",
"성폭력범죄의처벌등에관한특례법(성적목적다중이용장소침입)","2018 년","639","581","90.9","627","600","7","20","-",
